Museum_ID,Museum_Name,Museum_City,Museum_Region,Museum_Latitude,Museum_Longitude,Ticket_Cost
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104248,Museo archeologico dell’Abbazia di Santa Maria di Chiaravalle di Fiastra,http://dati.beniculturali.it/mibact/luoghi/resource/City/Tolentino,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Marche,43.21361,13.291111,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100608,Museo etnografico di Maso Spilzi,http://dati.beniculturali.it/mibact/luoghi/resource/City/Folgaria,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige,45.91571,11.171807,2.60
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20276,Parco archeologico di Paestum e Velia - Museo archeologico nazionale,http://dati.beniculturali.it/mibact/luoghi/resource/City/Capaccio_Paestum,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania,40.42339,15.006858,15.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103530,Museo Casa di Arlecchino,http://dati.beniculturali.it/mibact/luoghi/resource/City/San_Giovanni_Bianco,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.874866,9.653048,1.50
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104067,Museo delle armi antiche e della Rocca medievale,http://dati.beniculturali.it/mibact/luoghi/resource/City/Offagna,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Marche,43.527874,13.441587,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103708,Museo della Basilica di Sant'Eustorgio,http://dati.beniculturali.it/mibact/luoghi/resource/City/Milano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.453697,9.181042,6.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103623,Villa Carlotta - Museo e giardino botanico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Tremezzo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.986187,9.230543,12.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106432,Museo di Palazzo d’Arco,http://dati.beniculturali.it/mibact/luoghi/resource/City/Mantova,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.16078,10.789119,10.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111580,Museo regionale e Area archeologica della Villa romana del Casale,http://dati.beniculturali.it/mibact/luoghi/resource/City/Piazza_Armerina,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia,37.38577,14.370671,10.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20246,Museo nazionale di Castel Sant'Angelo,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roma,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,41.903065,12.466276,16.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103702,Museo bagatti Valsecchi,http://dati.beniculturali.it/mibact/luoghi/resource/City/Milano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.469246,9.194753,12.00
