Museum_City,Ticket_Cost,Count
http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,16.00,4
http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,25.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,4.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,6.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,7.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,8.00,5
http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,9.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fiumicino,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Floridia,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fluminimaggiore,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Foggia,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Folgaria,2.60,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fondi,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fontanellato,10.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Forli,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Forlimpopoli,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Formia,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fortezza_Franzensfeste,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fossombrone,4.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Frabosa_Sottana,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Frascineto,3.00,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fratta_Polesine,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fratte_Rosa,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Frosinone,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Frossasco,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Funes_Villnoess,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gagliole,2.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gais_Gais,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Galbiate,2.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gallarate,10.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gambolo,3.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gandino,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gardone_Val_Trompia,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gargnano,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Garlate,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Garlenda,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gavardo,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gazoldo_degli_Ippoliti,2.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gela,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gemonio,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Genga,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Genoni,3.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,12.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,17.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,4.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,4.20,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,5.00,7
http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,6.00,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,9.00,4
http://dati.beniculturali.it/mibact/luoghi/resource/City/Giardini-Naxos,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gioia_del_Colle,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Giulianova,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Golasecca,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gonnostramatza,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gorizia,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gorizia,3.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gorizia,6.00,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gravina_in_Puglia,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Grosio,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Grotte_di_Castro,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Grumento_Nova,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Guardiagrele,1.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gubbio,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Guspini,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Imola,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Imperia,5.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Imperia,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Imperia,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Introd,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Irgoli,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Irsina,2.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Isernia,6.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ivrea,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Jelsi,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Jesi,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Jesi,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Jovencan,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/L_Aquila,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/La_Maddalena,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/La_Maddalena,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/La_Spezia,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/La_Spezia,4.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/La_Spezia,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/La_Spezia,5.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/La_Spezia,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/La_Spezia,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lainate,10.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lama_dei_Peligni,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lana_Lana,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Langhirano,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lanzo_d_Intelvi,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Latiano,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Latina,13.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lavarone,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lecco,6.00,4
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lipari,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Locri,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lodi,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lonato_del_Garda,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Longiano,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Loreto_Aprutino,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Loro_Piceno,2.50,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lorsica,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lovere,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lubriano,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lucca,4.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lucera,17.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Luras,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Luserna,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Macerata,9.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Macerata_Feltria,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Macomer,3.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Maddaloni,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Maglie,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Magreglio,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Maiolati_Spontini,2.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mairago,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Maissana,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Malborghetto_Valbruna,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Malegno,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Malles_Venosta_Mals,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mammola,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mamoiada,4.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mandas,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Manfredonia,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Maniago,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mantova,10.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mantova,12.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mantova,15.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mantova,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Maranello,17.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Marostica,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Marsala,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Marsala,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Martina_Franca,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Marzabotto,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Massa_Marittima,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Massa_Marittima,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Massa_Marittima,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Masserano,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Matelica,3.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Matelica,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Matera,10.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Matera,3.00,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mattinata,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mazzano,8.00,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mazze,10.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Melegnano,2.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Melfi,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mentana,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Merano_Meran,11.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Merano_Meran,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Merano_Meran,9.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mesagne,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mesola,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Messina,3.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Messina,9.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Micigliano,1.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Milano,10.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Milano,11.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Milano,12.00,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Milano,15.00,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Milano,5.00,8
http://dati.beniculturali.it/mibact/luoghi/resource/City/Milano,6.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Milano,7.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Milano,8.00,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mineo,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Modena,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Modena,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Modigliana,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mogliano_Veneto,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Molfetta,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monasterace,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monastero_Bormida,2.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mondaino,2.50,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mondavio,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monopoli,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monsampolo_del_Tronto,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montalcino,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montalto_delle_Marche,1.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monte_Rinaldo,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monte_San_Martino,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monte_Sant_Angelo,1.20,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montecatini_Val_di_Cecina,1.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montefiore_dell_Aso,3.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montefiorino,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monteodorisio,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monterchi,6.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monterubbiano,1.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monterubbiano,2.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montesarchio,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montichiari,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montone,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montopoli_di_Sabina,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monza,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Morgongiori,2.60,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Morro_d_Alba,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mosciano_Sant_Angelo,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Moso_in_Passiria_Moos_in_Passeier,4.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Murlo,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Muro_Leccese,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Muro_Lucano,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,10.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,12.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,15.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,2.50,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,22.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,5.00,5
http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,6.00,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,7.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Narni,6.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nazzano,1.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ne,11.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nemi,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nichelino,12.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Noceto,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Norcia,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Norma,4.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Notaresco,1.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Noto,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Novara,5.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Numana,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nuoro,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nuoro,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nuoro,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nuoro,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Offagna,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Offagna,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Offida,3.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Oltre_il_Colle,2.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ome,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Orani,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Orbetello,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Orciano_di_Pesaro,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Oristano,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Orosei,2.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Orroli,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ortacesus,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Orte,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ortisei_St__Ulrich,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ortona,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ortonovo,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Orvieto,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Osimo,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Osimo,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ozieri,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Padria,1.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palau,2.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palazzolo_Acreide,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palermo,12.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palermo,3.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palermo,4.50,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palermo,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palermo,6.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palermo,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palestrina,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palmoli,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Parcines_Partschins,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Parcines_Partschins,8.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Parma,18.00,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Parma,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Parma,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Parma,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Partanna,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pastena,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Patti,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pau,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pavia,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pavia,6.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pavullo_nel_Frignano,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pennabilli,5.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Penne,3.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Perfugas,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pergola,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Perugia,10.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Perugia,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Perugia,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pesaro,10.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pesaro,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pesaro,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pesaro,9.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pescara,2.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pescara,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pescara,6.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pescopennataro,2.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Piacenza,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Piacenza,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Piacenza,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Piadena,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pianello_del_Lario,12.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Piasco,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Piazza_Armerina,10.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Picciano,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Piegaro,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pienza,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pietraroja,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pieve_di_Cento,15.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pieve_di_Teco,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pinerolo,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pinerolo,5.00,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pioraco,1.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pioraco,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Piovera,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pisa,11.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pisa,2.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pisa,5.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Piscina,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pistoia,10.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pistoia,3.50,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Piuro,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ploaghe,2.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pofi,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Policoro,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pollenza,2.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pompeiana,10.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ponte_di_Legno,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pontecagnano_Faiano,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pordenone,3.00,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Portici,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Portoferraio,5.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Portogruaro,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Potenza,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Prali,11.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Prato,6.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Prato,8.00,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Prato_Carnico,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Predoi_Prettau,10.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Premana,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Priverno,3.80,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pula,2.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Putignano,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Quarto_d_Altino,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Racines_Ratschings,10.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Racines_Ratschings,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ragusa,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Rapallo,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ravenna,6.00,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Recanati,1.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Recanati,20.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Recanati,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Reggio_di_Calabria,4.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Reggio_di_Calabria,7.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Reggio_di_Calabria,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Remanzacco,8.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Remedello,2.50,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Revere,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Rezzato,5.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Riccione,3.00,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Riesi,4.00,1
